Date,AFLT3,AGRO3,ALUP11,ALUP3,ALUP4,CEEB3,CSRN3,CSRN5,CURY3,EKTR4,EMAE4,EQMA3B,JHSF3,LAVV3,LVTC3,PETR3,PETR4,PLPL3,PSSA3,REDE3,SLCE3,TRPL3,TRPL4,WIZS3
2021-06-02,9.5,33.77000045776367,27.93000030517578,9.109999656677246,9.359999656677246,40.59000015258789,17.700000762939453,16.260000228881836,9.529999732971191,27.110000610351562,92.9000015258789,45.599998474121094,7.940000057220459,8.25,,28.579999923706055,27.8700008392334,6.650000095367432,26.395000457763672,7.840000152587891,46.9636344909668,31.360000610351562,26.8799991607666,13.779999732971191
2021-06-04,9.880000114440918,33.54999923706055,28.149999618530273,9.1899995803833,9.539999961853027,40.0,18.399999618530273,17.0,9.720000267028809,27.110000610351562,91.80000305175781,45.599998474121094,7.940000057220459,8.350000381469727,,28.93000030517578,28.5,6.449999809265137,26.8799991607666,7.78000020980835,46.581817626953125,31.899999618530273,27.170000076293945,13.520000457763672
2021-06-07,9.880000114440918,33.810001373291016,28.09000015258789,9.220000267028809,9.359999656677246,40.0,18.989999771118164,18.5,9.65999984741211,27.110000610351562,93.88999938964844,45.599998474121094,7.900000095367432,8.380000114440918,,28.719999313354492,28.290000915527344,6.400000095367432,27.354999542236328,7.800000190734863,45.990909576416016,32.15999984741211,27.260000228881836,13.210000038146973
2021-06-08,10.600000381469727,33.08000183105469,27.899999618530273,9.229999542236328,9.319999694824219,40.0,18.989999771118164,18.5,9.670000076293945,27.0,90.0,45.599998474121094,7.800000190734863,8.449999809265137,,29.40999984741211,28.65999984741211,6.269999980926514,27.344999313354492,7.849999904632568,45.818180084228516,31.690000534057617,26.770000457763672,12.979999542236328
2021-06-09,10.100000381469727,32.400001525878906,27.5,9.3100004196167,9.15999984741211,40.0,20.020000457763672,19.5,9.760000228881836,27.0,94.0,46.20000076293945,7.739999771118164,8.779999732971191,,29.510000228881836,28.65999984741211,6.190000057220459,27.03499984741211,7.980000019073486,45.727272033691406,32.04999923706055,27.0,13.039999961853027
2021-06-10,10.5,32.54999923706055,27.530000686645508,9.210000038146973,9.1899995803833,40.0,20.0,19.5,9.770000457763672,27.110000610351562,96.77999877929688,46.20000076293945,7.690000057220459,8.699999809265137,,29.56999969482422,28.68000030517578,6.199999809265137,27.149999618530273,8.0,46.318180084228516,31.860000610351562,27.100000381469727,12.850000381469727
2021-06-11,10.34000015258789,31.8799991607666,27.25,9.079999923706055,9.149999618530273,40.0,20.600000381469727,19.5,9.970000267028809,27.110000610351562,97.3499984741211,46.20000076293945,7.489999771118164,8.5,,29.299999237060547,28.56999969482422,6.260000228881836,27.125,8.039999961853027,45.918182373046875,31.510000228881836,26.90999984741211,12.640000343322754
2021-06-14,10.550000190734863,31.68000030517578,27.280000686645508,9.119999885559082,9.119999885559082,40.0,20.579999923706055,19.3700008392334,10.100000381469727,27.110000610351562,97.77999877929688,46.20000076293945,7.590000152587891,8.449999809265137,,29.260000228881836,28.75,6.190000057220459,27.454999923706055,7.980000019073486,45.272727966308594,31.979999542236328,27.389999389648438,12.569999694824219
2021-06-15,10.449999809265137,32.900001525878906,27.3799991607666,9.199999809265137,9.119999885559082,40.0,20.459999084472656,19.3700008392334,10.229999542236328,27.170000076293945,94.9800033569336,46.20000076293945,7.539999961853027,8.75,,29.469999313354492,29.030000686645508,6.329999923706055,27.329999923706055,7.940000057220459,45.5,31.979999542236328,27.329999923706055,12.510000228881836
2021-06-16,10.289999961853027,31.770000457763672,27.200000762939453,9.050000190734863,9.079999923706055,40.0,20.469999313354492,19.3700008392334,10.210000038146973,27.5,95.94000244140625,46.20000076293945,7.480000019073486,8.630000114440918,,29.56999969482422,29.139999389648438,6.519999980926514,27.6200008392334,7.909999847412109,45.245452880859375,32.29999923706055,27.010000228881836,12.84000015258789
2021-06-17,10.15999984741211,30.790000915527344,26.6299991607666,8.720000267028809,8.899999618530273,40.0,20.469999313354492,19.3700008392334,10.3100004196167,28.3700008392334,93.7699966430664,46.20000076293945,7.389999866485596,8.619999885559082,,28.65999984741211,28.1299991607666,6.5,27.674999237060547,7.809999942779541,43.990909576416016,32.22999954223633,26.81999969482422,12.970000267028809
2021-06-18,10.140000343322754,31.290000915527344,27.0,8.770000457763672,9.069999694824219,40.0,20.469999313354492,19.3700008392334,10.3100004196167,28.3700008392334,96.30000305175781,46.20000076293945,7.369999885559082,8.539999961853027,,28.739999771118164,28.31999969482422,6.769999980926514,27.31999969482422,7.900000095367432,43.97272872924805,31.799999237060547,26.809999465942383,13.350000381469727
2021-06-21,10.390000343322754,30.790000915527344,27.1299991607666,8.970000267028809,9.119999885559082,40.0,21.0,19.5,10.40999984741211,28.3700008392334,92.58999633789062,45.599998474121094,7.550000190734863,8.779999732971191,,29.34000015258789,28.950000762939453,6.699999809265137,27.5,7.889999866485596,44.4636344909668,31.829999923706055,26.75,13.1899995803833
2021-06-22,10.4399995803833,30.81999969482422,26.790000915527344,8.84000015258789,9.0,40.0,21.729999542236328,19.299999237060547,10.300000190734863,26.549999237060547,93.98999786376953,45.599998474121094,7.429999828338623,8.649999618530273,,29.3700008392334,29.100000381469727,6.559999942779541,27.360000610351562,7.889999866485596,44.75454330444336,32.040000915527344,26.209999084472656,13.859999656677246
2021-06-23,10.5,30.649999618530273,26.920000076293945,8.779999732971191,9.029999732971191,40.11000061035156,21.459999084472656,19.299999237060547,10.399999618530273,27.889999389648438,92.97000122070312,45.599998474121094,7.380000114440918,8.680000305175781,,29.440000534057617,29.299999237060547,6.409999847412109,27.170000076293945,7.860000133514404,44.3636360168457,31.399999618530273,26.110000610351562,15.680000305175781
2021-06-24,10.5,30.329999923706055,26.799999237060547,8.680000305175781,9.069999694824219,40.11000061035156,21.149999618530273,19.299999237060547,10.260000228881836,27.889999389648438,92.88999938964844,45.599998474121094,7.840000152587891,8.800000190734863,,29.889999389648438,29.649999618530273,6.630000114440918,26.899999618530273,7.829999923706055,44.318180084228516,31.0,26.110000610351562,16.0
2021-06-25,10.479999542236328,29.59000015258789,26.299999237060547,8.569999694824219,8.890000343322754,39.79999923706055,21.149999618530273,19.299999237060547,10.359999656677246,27.889999389648438,92.33999633789062,45.599998474121094,7.590000152587891,8.569999694824219,,29.40999984741211,29.100000381469727,6.570000171661377,26.0049991607666,8.050000190734863,43.390907287597656,31.270000457763672,25.889999389648438,16.350000381469727
2021-06-28,10.59000015258789,29.799999237060547,26.459999084472656,8.75,8.84000015258789,40.0,22.0,20.0,10.229999542236328,26.989999771118164,91.77999877929688,45.599998474121094,7.429999828338623,8.350000381469727,,29.280000686645508,29.049999237060547,6.46999979019165,26.540000915527344,8.3100004196167,44.490909576416016,30.920000076293945,25.59000015258789,17.219999313354492
2021-06-29,10.880000114440918,29.34000015258789,26.610000610351562,8.710000038146973,8.9399995803833,41.0,26.09000015258789,24.020000457763672,10.229999542236328,28.489999771118164,90.0999984741211,45.599998474121094,7.269999980926514,8.34000015258789,,29.68000030517578,29.18000030517578,6.309999942779541,26.53499984741211,8.899999618530273,44.78181838989258,30.709999084472656,25.3700008392334,17.739999771118164
2021-06-30,10.600000381469727,30.0,26.3799991607666,8.649999618530273,8.9399995803833,40.599998474121094,23.0,24.0,10.239999771118164,28.510000228881836,88.0,45.599998474121094,7.269999980926514,8.300000190734863,,30.290000915527344,29.43000030517578,6.25,26.735000610351562,7.960000038146973,46.654544830322266,31.350000381469727,25.09000015258789,17.65999984741211
2021-07-01,10.600000381469727,29.56999969482422,26.389999389648438,8.649999618530273,8.850000381469727,45.9900016784668,21.350000381469727,24.0,10.0600004196167,29.799999237060547,85.19999694824219,45.599998474121094,7.090000152587891,7.96999979019165,,29.760000228881836,29.059999465942383,6.139999866485596,27.104999542236328,8.010000228881836,47.272727966308594,30.889999389648438,24.530000686645508,16.899999618530273
2021-07-02,10.489999771118164,30.020000457763672,26.469999313354492,8.819999694824219,8.90999984741211,50.0,21.8799991607666,24.0,10.050000190734863,31.6200008392334,83.33000183105469,45.599998474121094,7.170000076293945,8.050000190734863,,30.030000686645508,29.18000030517578,6.239999771118164,26.93000030517578,7.909999847412109,46.818180084228516,32.0,25.399999618530273,16.90999984741211
